調査年 コード,調査年,地域 コード,地域,/項目,A1101_総人口【人】,注釈
2015100000,2015年度,33663,岡山県 久米南町,,4907,
2015100000,2015年度,33666,岡山県 美咲町,,14432,
2015100000,2015年度,33681,岡山県 吉備中央町,,11950,
2015100000,2015年度,34100,広島県 広島市,,1194034,
2015100000,2015年度,34101,広島県 広島市 中区,,136640,
2015100000,2015年度,34102,広島県 広島市 東区,,120155,
2015100000,2015年度,34103,広島県 広島市 南区,,142728,
2015100000,2015年度,34104,広島県 広島市 西区,,190929,
2015100000,2015年度,34105,広島県 広島市 安佐南区,,242512,
2015100000,2015年度,34106,広島県 広島市 安佐北区,,145018,
2015100000,2015年度,34107,広島県 広島市 安芸区,,79353,
2015100000,2015年度,34108,広島県 広島市 佐伯区,,136699,
2015100000,2015年度,34202,広島県 呉市,,228552,
2015100000,2015年度,34203,広島県 竹原市,,26426,
2015100000,2015年度,34204,広島県 三原市,,96194,
2015100000,2015年度,34205,広島県 尾道市,,138626,
2015100000,2015年度,34207,広島県 福山市,,464811,
2015100000,2015年度,34208,広島県 府中市,,40069,
2015100000,2015年度,34209,広島県 三次市,,53615,
2015100000,2015年度,34210,広島県 庄原市,,37000,
2015100000,2015年度,34211,広島県 大竹市,,27865,
2015100000,2015年度,34212,広島県 東広島市,,192907,
2015100000,2015年度,34213,広島県 廿日市市,,114906,
2015100000,2015年度,34214,広島県 安芸高田市,,29488,
2015100000,2015年度,34215,広島県 江田島市,,24339,
2015100000,2015年度,34302,広島県 府中町,,51053,
2015100000,2015年度,34304,広島県 海田町,,28667,
2015100000,2015年度,34307,広島県 熊野町,,23755,
2015100000,2015年度,34309,広島県 坂町,,12747,
2015100000,2015年度,34368,広島県 安芸太田町,,6472,
2015100000,2015年度,34369,広島県 北広島町,,18918,
2015100000,2015年度,34431,広島県 大崎上島町,,7992,
2015100000,2015年度,34462,広島県 世羅町,,16337,
2015100000,2015年度,34545,広島県 神石高原町,,9217,
2015100000,2015年度,35201,山口県 下関市,,268517,
2015100000,2015年度,35202,山口県 宇部市,,169429,
2015100000,2015年度,35203,山口県 山口市,,197422,
2015100000,2015年度,35204,山口県 萩市,,49560,
2015100000,2015年度,35206,山口県 防府市,,115942,
2015100000,2015年度,35207,山口県 下松市,,55812,
2015100000,2015年度,35208,山口県 岩国市,,136757,
2015100000,2015年度,35210,山口県 光市,,51369,
2015100000,2015年度,35211,山口県 長門市,,35439,
2015100000,2015年度,35212,山口県 柳井市,,32945,
2015100000,2015年度,35213,山口県 美祢市,,26159,
2015100000,2015年度,35215,山口県 周南市,,144842,
2015100000,2015年度,35216,山口県 山陽小野田市,,62671,
2015100000,2015年度,35305,山口県 周防大島町,,17199,
2015100000,2015年度,35321,山口県 和木町,,6285,
2015100000,2015年度,35341,山口県 上関町,,2803,
2015100000,2015年度,35343,山口県 田布施町,,15317,
2015100000,2015年度,35344,山口県 平生町,,12798,
2015100000,2015年度,35502,山口県 阿武町,,3463,
2015100000,2015年度,36201,徳島県 徳島市,,258554,
2015100000,2015年度,36202,徳島県 鳴門市,,59101,
2015100000,2015年度,36203,徳島県 小松島市,,38755,
2015100000,2015年度,36204,徳島県 阿南市,,73019,
2015100000,2015年度,36205,徳島県 吉野川市,,41466,
2015100000,2015年度,36206,徳島県 阿波市,,37202,
2015100000,2015年度,36207,徳島県 美馬市,,30501,
2015100000,2015年度,36208,徳島県 三好市,,26836,
2015100000,2015年度,36301,徳島県 勝浦町,,5301,
2015100000,2015年度,36302,徳島県 上勝町,,1545,
2015100000,2015年度,36321,徳島県 佐那河内村,,2289,
2015100000,2015年度,36341,徳島県 石井町,,25590,
2015100000,2015年度,36342,徳島県 神山町,,5300,
2015100000,2015年度,36368,徳島県 那賀町,,8402,
2015100000,2015年度,36383,徳島県 牟岐町,,4259,
2015100000,2015年度,36387,徳島県 美波町,,7092,
2015100000,2015年度,36388,徳島県 海陽町,,9283,
2015100000,2015年度,36401,徳島県 松茂町,,15204,
2015100000,2015年度,36402,徳島県 北島町,,22446,
2015100000,2015年度,36403,徳島県 藍住町,,34626,
2015100000,2015年度,36404,徳島県 板野町,,13358,
2015100000,2015年度,36405,徳島県 上板町,,12039,
2015100000,2015年度,36468,徳島県 つるぎ町,,8927,
2015100000,2015年度,36489,徳島県 東みよし町,,14638,
2015100000,2015年度,37201,香川県 高松市,,420748,
2015100000,2015年度,37202,香川県 丸亀市,,110010,
2015100000,2015年度,37203,香川県 坂出市,,53164,
2015100000,2015年度,37204,香川県 善通寺市,,32927,
2015100000,2015年度,37205,香川県 観音寺市,,59409,
2015100000,2015年度,37206,香川県 さぬき市,,50272,
2015100000,2015年度,37207,香川県 東かがわ市,,31031,
2015100000,2015年度,37208,香川県 三豊市,,65524,
2015100000,2015年度,37322,香川県 土庄町,,14002,
2015100000,2015年度,37324,香川県 小豆島町,,14862,
2015100000,2015年度,37341,香川県 三木町,,27684,
2015100000,2015年度,37364,香川県 直島町,,3139,
2015100000,2015年度,37386,香川県 宇多津町,,18952,
2015100000,2015年度,37387,香川県 綾川町,,23610,
2015100000,2015年度,37403,香川県 琴平町,,9186,
2015100000,2015年度,37404,香川県 多度津町,,23366,
2015100000,2015年度,37406,香川県 まんのう町,,18377,
2015100000,2015年度,38201,愛媛県 松山市,,514865,
2015100000,2015年度,38202,愛媛県 今治市,,158114,
2015100000,2015年度,38203,愛媛県 宇和島市,,77465,
2015100000,2015年度,38204,愛媛県 八幡浜市,,34951,
2015100000,2015年度,38205,愛媛県 新居浜市,,119903,
2015100000,2015年度,38206,愛媛県 西条市,,108174,
2015100000,2015年度,38207,愛媛県 大洲市,,44086,
2015100000,2015年度,38210,愛媛県 伊予市,,36827,
2015100000,2015年度,38213,愛媛県 四国中央市,,87413,
2015100000,2015年度,38214,愛媛県 西予市,,38919,
2015100000,2015年度,38215,愛媛県 東温市,,34613,
2015100000,2015年度,38356,愛媛県 上島町,,7135,
2015100000,2015年度,38386,愛媛県 久万高原町,,8447,
2015100000,2015年度,38401,愛媛県 松前町,,30064,
2015100000,2015年度,38402,愛媛県 砥部町,,21239,
2015100000,2015年度,38422,愛媛県 内子町,,16742,
2015100000,2015年度,38442,愛媛県 伊方町,,9626,
2015100000,2015年度,38484,愛媛県 松野町,,4072,
2015100000,2015年度,38488,愛媛県 鬼北町,,10705,
2015100000,2015年度,38506,愛媛県 愛南町,,21902,
2015100000,2015年度,39201,高知県 高知市,,337190,
2015100000,2015年度,39202,高知県 室戸市,,13524,
2015100000,2015年度,39203,高知県 安芸市,,17577,
2015100000,2015年度,39204,高知県 南国市,,47982,
2015100000,2015年度,39205,高知県 土佐市,,27038,
2015100000,2015年度,39206,高知県 須崎市,,22606,
2015100000,2015年度,39208,高知県 宿毛市,,20907,
2015100000,2015年度,39209,高知県 土佐清水市,,13778,
2015100000,2015年度,39210,高知県 四万十市,,34313,
2015100000,2015年度,39211,高知県 香南市,,32961,
2015100000,2015年度,39212,高知県 香美市,,27513,
2015100000,2015年度,39301,高知県 東洋町,,2584,
2015100000,2015年度,39302,高知県 奈半利町,,3326,
2015100000,2015年度,39303,高知県 田野町,,2733,
2015100000,2015年度,39304,高知県 安田町,,2631,
2015100000,2015年度,39305,高知県 北川村,,1294,
2015100000,2015年度,39306,高知県 馬路村,,823,
2015100000,2015年度,39307,高知県 芸西村,,3858,
2015100000,2015年度,39341,高知県 本山町,,3573,
2015100000,2015年度,39344,高知県 大豊町,,3962,
2015100000,2015年度,39363,高知県 土佐町,,3997,
2015100000,2015年度,39364,高知県 大川村,,396,
2015100000,2015年度,39386,高知県 いの町,,22767,
2015100000,2015年度,39387,高知県 仁淀川町,,5551,
2015100000,2015年度,39401,高知県 中土佐町,,6840,
2015100000,2015年度,39402,高知県 佐川町,,13114,
2015100000,2015年度,39403,高知県 越知町,,5795,
2015100000,2015年度,39405,高知県 檮原町,,3608,
2015100000,2015年度,39410,高知県 日高村,,5030,
2015100000,2015年度,39411,高知県 津野町,,5794,
2015100000,2015年度,39412,高知県 四万十町,,17325,
2015100000,2015年度,39424,高知県 大月町,,5095,
2015100000,2015年度,39427,高知県 三原村,,1574,
2015100000,2015年度,39428,高知県 黒潮町,,11217,
2015100000,2015年度,40100,福岡県 北九州市,,961286,
2015100000,2015年度,40101,福岡県 北九州市 門司区,,99637,
2015100000,2015年度,40103,福岡県 北九州市 若松区,,82844,
2015100000,2015年度,40105,福岡県 北九州市 戸畑区,,59116,
2015100000,2015年度,40106,福岡県 北九州市 小倉北区,,181878,
2015100000,2015年度,40107,福岡県 北九州市 小倉南区,,212850,
2015100000,2015年度,40108,福岡県 北九州市 八幡東区,,68844,
2015100000,2015年度,40109,福岡県 北九州市 八幡西区,,256117,
2015100000,2015年度,40130,福岡県 福岡市,,1538681,
2015100000,2015年度,40131,福岡県 福岡市 東区,,306015,
2015100000,2015年度,40132,福岡県 福岡市 博多区,,228441,
2015100000,2015年度,40133,福岡県 福岡市 中央区,,192688,
2015100000,2015年度,40134,福岡県 福岡市 南区,,255797,
2015100000,2015年度,40135,福岡県 福岡市 西区,,206868,
2015100000,2015年度,40136,福岡県 福岡市 城南区,,130995,
2015100000,2015年度,40137,福岡県 福岡市 早良区,,217877,
2015100000,2015年度,40202,福岡県 大牟田市,,117360,
2015100000,2015年度,40203,福岡県 久留米市,,304552,
2015100000,2015年度,40204,福岡県 直方市,,57146,
2015100000,2015年度,40205,福岡県 飯塚市,,129146,
2015100000,2015年度,40206,福岡県 田川市,,48441,
2015100000,2015年度,40207,福岡県 柳川市,,67777,
2015100000,2015年度,40210,福岡県 八女市,,64408,
2015100000,2015年度,40211,福岡県 筑後市,,48339,
2015100000,2015年度,40212,福岡県 大川市,,34838,
2015100000,2015年度,40213,福岡県 行橋市,,70586,
2015100000,2015年度,40214,福岡県 豊前市,,25940,
2015100000,2015年度,40215,福岡県 中間市,,41796,
2015100000,2015年度,40216,福岡県 小郡市,,57983,
2015100000,2015年度,40217,福岡県 筑紫野市,,101081,
2015100000,2015年度,40218,福岡県 春日市,,110743,
2015100000,2015年度,40219,福岡県 大野城市,,99525,
2015100000,2015年度,40220,福岡県 宗像市,,96516,
2015100000,2015年度,40221,福岡県 太宰府市,,72168,
2015100000,2015年度,40223,福岡県 古賀市,,57959,
2015100000,2015年度,40224,福岡県 福津市,,58781,
2015100000,2015年度,40225,福岡県 うきは市,,29509,
2015100000,2015年度,40226,福岡県 宮若市,,28112,
2015100000,2015年度,40227,福岡県 嘉麻市,,38743,
2015100000,2015年度,40228,福岡県 朝倉市,,52444,
2015100000,2015年度,40229,福岡県 みやま市,,38139,
2015100000,2015年度,40230,福岡県 糸島市,,96475,
2015100000,2015年度,40231,福岡県 那珂川市,,50004,
2015100000,2015年度,40341,福岡県 宇美町,,37927,
2015100000,2015年度,40342,福岡県 篠栗町,,31210,
2015100000,2015年度,40343,福岡県 志免町,,45256,
2015100000,2015年度,40344,福岡県 須恵町,,27263,
2015100000,2015年度,40345,福岡県 新宮町,,30344,
2015100000,2015年度,40348,福岡県 久山町,,8225,
2015100000,2015年度,40349,福岡県 粕屋町,,45360,
2015100000,2015年度,40381,福岡県 芦屋町,,14208,
2015100000,2015年度,40382,福岡県 水巻町,,28997,
2015100000,2015年度,40383,福岡県 岡垣町,,31580,
2015100000,2015年度,40384,福岡県 遠賀町,,18877,
2015100000,2015年度,40401,福岡県 小竹町,,7810,
2015100000,2015年度,40402,福岡県 鞍手町,,16007,
2015100000,2015年度,40421,福岡県 桂川町,,13496,
2015100000,2015年度,40447,福岡県 筑前町,,29306,
2015100000,2015年度,40448,福岡県 東峰村,,2174,
2015100000,2015年度,40503,福岡県 大刀洗町,,15138,
2015100000,2015年度,40522,福岡県 大木町,,14176,
2015100000,2015年度,40544,福岡県 広川町,,20183,
2015100000,2015年度,40601,福岡県 香春町,,10861,
2015100000,2015年度,40602,福岡県 添田町,,9924,
2015100000,2015年度,40604,福岡県 糸田町,,9020,
2015100000,2015年度,40605,福岡県 川崎町,,16789,
2015100000,2015年度,40608,福岡県 大任町,,5176,
2015100000,2015年度,40609,福岡県 赤村,,3022,
2015100000,2015年度,40610,福岡県 福智町,,22871,
2015100000,2015年度,40621,福岡県 苅田町,,34963,
2015100000,2015年度,40625,福岡県 みやこ町,,20243,
2015100000,2015年度,40642,福岡県 吉富町,,6627,
2015100000,2015年度,40646,福岡県 上毛町,,7458,
2015100000,2015年度,40647,福岡県 築上町,,18587,
2015100000,2015年度,41201,佐賀県 佐賀市,,236372,
2015100000,2015年度,41202,佐賀県 唐津市,,122785,
2015100000,2015年度,41203,佐賀県 鳥栖市,,72902,
2015100000,2015年度,41204,佐賀県 多久市,,19749,
2015100000,2015年度,41205,佐賀県 伊万里市,,55238,
2015100000,2015年度,41206,佐賀県 武雄市,,49062,
2015100000,2015年度,41207,佐賀県 鹿島市,,29684,
2015100000,2015年度,41208,佐賀県 小城市,,44259,
2015100000,2015年度,41209,佐賀県 嬉野市,,27336,
2015100000,2015年度,41210,佐賀県 神埼市,,31842,
2015100000,2015年度,41327,佐賀県 吉野ヶ里町,,16411,
2015100000,2015年度,41341,佐賀県 基山町,,17501,
2015100000,2015年度,41345,佐賀県 上峰町,,9283,
2015100000,2015年度,41346,佐賀県 みやき町,,25278,
2015100000,2015年度,41387,佐賀県 玄海町,,5902,
2015100000,2015年度,41401,佐賀県 有田町,,20148,
2015100000,2015年度,41423,佐賀県 大町町,,6777,
2015100000,2015年度,41424,佐賀県 江北町,,9583,
2015100000,2015年度,41425,佐賀県 白石町,,23941,
2015100000,2015年度,41441,佐賀県 太良町,,8779,
2015100000,2015年度,42201,長崎県 長崎市,,429508,
2015100000,2015年度,42202,長崎県 佐世保市,,255439,
2015100000,2015年度,42203,長崎県 島原市,,45436,
2015100000,2015年度,42204,長崎県 諫早市,,138078,
2015100000,2015年度,42205,長崎県 大村市,,92757,
2015100000,2015年度,42207,長崎県 平戸市,,31920,
2015100000,2015年度,42208,長崎県 松浦市,,23309,
2015100000,2015年度,42209,長崎県 対馬市,,31457,
2015100000,2015年度,42210,長崎県 壱岐市,,27103,
2015100000,2015年度,42211,長崎県 五島市,,37327,
2015100000,2015年度,42212,長崎県 西海市,,28691,
2015100000,2015年度,42213,長崎県 雲仙市,,44115,
2015100000,2015年度,42214,長崎県 南島原市,,46535,
2015100000,2015年度,42307,長崎県 長与町,,42548,
2015100000,2015年度,42308,長崎県 時津町,,29804,
2015100000,2015年度,42321,長崎県 東彼杵町,,8298,
2015100000,2015年度,42322,長崎県 川棚町,,14067,
2015100000,2015年度,42323,長崎県 波佐見町,,14891,
2015100000,2015年度,42383,長崎県 小値賀町,,2560,
2015100000,2015年度,42391,長崎県 佐々町,,13626,
2015100000,2015年度,42411,長崎県 新上五島町,,19718,
2015100000,2015年度,43100,熊本県 熊本市,,740822,
2015100000,2015年度,43101,熊本県 熊本市 中央区,,186300,
2015100000,2015年度,43102,熊本県 熊本市 東区,,190451,
2015100000,2015年度,43103,熊本県 熊本市 西区,,93171,
2015100000,2015年度,43104,熊本県 熊本市 南区,,127769,
2015100000,2015年度,43105,熊本県 熊本市 北区,,143131,
2015100000,2015年度,43202,熊本県 八代市,,127472,
2015100000,2015年度,43203,熊本県 人吉市,,33880,
2015100000,2015年度,43204,熊本県 荒尾市,,53407,
2015100000,2015年度,43205,熊本県 水俣市,,25411,
2015100000,2015年度,43206,熊本県 玉名市,,66782,
2015100000,2015年度,43208,熊本県 山鹿市,,52264,
2015100000,2015年度,43210,熊本県 菊池市,,48167,
2015100000,2015年度,43211,熊本県 宇土市,,37026,
2015100000,2015年度,43212,熊本県 上天草市,,27006,
2015100000,2015年度,43213,熊本県 宇城市,,59756,
2015100000,2015年度,43214,熊本県 阿蘇市,,27018,
2015100000,2015年度,43215,熊本県 天草市,,82739,
2015100000,2015年度,43216,熊本県 合志市,,58370,
2015100000,2015年度,43348,熊本県 美里町,,10333,
2015100000,2015年度,43364,熊本県 玉東町,,5265,
2015100000,2015年度,43367,熊本県 南関町,,9786,
2015100000,2015年度,43368,熊本県 長洲町,,15889,
2015100000,2015年度,43369,熊本県 和水町,,10191,
2015100000,2015年度,43403,熊本県 大津町,,33452,
2015100000,2015年度,43404,熊本県 菊陽町,,40984,
2015100000,2015年度,43423,熊本県 南小国町,,4048,
2015100000,2015年度,43424,熊本県 小国町,,7187,
2015100000,2015年度,43425,熊本県 産山村,,1510,
2015100000,2015年度,43428,熊本県 高森町,,6325,
2015100000,2015年度,43432,熊本県 西原村,,6802,
2015100000,2015年度,43433,熊本県 南阿蘇村,,11503,
2015100000,2015年度,43441,熊本県 御船町,,17237,
2015100000,2015年度,43442,熊本県 嘉島町,,9054,
2015100000,2015年度,43443,熊本県 益城町,,33611,
2015100000,2015年度,43444,熊本県 甲佐町,,10717,
2015100000,2015年度,43447,熊本県 山都町,,15149,
2015100000,2015年度,43468,熊本県 氷川町,,11994,
2015100000,2015年度,43482,熊本県 芦北町,,17661,
2015100000,2015年度,43484,熊本県 津奈木町,,4673,
2015100000,2015年度,43501,熊本県 錦町,,10766,
2015100000,2015年度,43505,熊本県 多良木町,,9791,
2015100000,2015年度,43506,熊本県 湯前町,,3985,
2015100000,2015年度,43507,熊本県 水上村,,2232,
2015100000,2015年度,43510,熊本県 相良村,,4468,
2015100000,2015年度,43511,熊本県 五木村,,1055,
2015100000,2015年度,43512,熊本県 山江村,,3422,
2015100000,2015年度,43513,熊本県 球磨村,,3698,
2015100000,2015年度,43514,熊本県 あさぎり町,,15523,
2015100000,2015年度,43531,熊本県 苓北町,,7739,
2015100000,2015年度,44201,大分県 大分市,,478146,
2015100000,2015年度,44202,大分県 別府市,,122138,
2015100000,2015年度,44203,大分県 中津市,,83965,
2015100000,2015年度,44204,大分県 日田市,,66523,
2015100000,2015年度,44205,大分県 佐伯市,,72211,
2015100000,2015年度,44206,大分県 臼杵市,,38748,
2015100000,2015年度,44207,大分県 津久見市,,17969,
2015100000,2015年度,44208,大分県 竹田市,,22332,
2015100000,2015年度,44209,大分県 豊後高田市,,22853,
2015100000,2015年度,44210,大分県 杵築市,,30185,
2015100000,2015年度,44211,大分県 宇佐市,,56258,
2015100000,2015年度,44212,大分県 豊後大野市,,36584,
2015100000,2015年度,44213,大分県 由布市,,34262,
2015100000,2015年度,44214,大分県 国東市,,28647,
2015100000,2015年度,44322,大分県 姫島村,,1991,
2015100000,2015年度,44341,大分県 日出町,,28058,
2015100000,2015年度,44461,大分県 九重町,,9645,
2015100000,2015年度,44462,大分県 玖珠町,,15823,
2015100000,2015年度,45201,宮崎県 宮崎市,,401138,
2015100000,2015年度,45202,宮崎県 都城市,,165029,
2015100000,2015年度,45203,宮崎県 延岡市,,125159,
2015100000,2015年度,45204,宮崎県 日南市,,54090,
2015100000,2015年度,45205,宮崎県 小林市,,46221,
2015100000,2015年度,45206,宮崎県 日向市,,61761,
2015100000,2015年度,45207,宮崎県 串間市,,18779,
2015100000,2015年度,45208,宮崎県 西都市,,30683,
2015100000,2015年度,45209,宮崎県 えびの市,,19538,
2015100000,2015年度,45341,宮崎県 三股町,,25404,
2015100000,2015年度,45361,宮崎県 高原町,,9300,
2015100000,2015年度,45382,宮崎県 国富町,,19606,
2015100000,2015年度,45383,宮崎県 綾町,,7345,
2015100000,2015年度,45401,宮崎県 高鍋町,,21025,
2015100000,2015年度,45402,宮崎県 新富町,,17373,
2015100000,2015年度,45403,宮崎県 西米良村,,1089,
2015100000,2015年度,45404,宮崎県 木城町,,5231,
2015100000,2015年度,45405,宮崎県 川南町,,16109,
2015100000,2015年度,45406,宮崎県 都農町,,10391,
2015100000,2015年度,45421,宮崎県 門川町,,18183,
2015100000,2015年度,45429,宮崎県 諸塚村,,1739,
2015100000,2015年度,45430,宮崎県 椎葉村,,2808,
2015100000,2015年度,45431,宮崎県 美郷町,,5480,
2015100000,2015年度,45441,宮崎県 高千穂町,,12755,
2015100000,2015年度,45442,宮崎県 日之影町,,3946,
2015100000,2015年度,45443,宮崎県 五ヶ瀬町,,3887,
2015100000,2015年度,46201,鹿児島県 鹿児島市,,599814,
2015100000,2015年度,46203,鹿児島県 鹿屋市,,103608,
2015100000,2015年度,46204,鹿児島県 枕崎市,,22046,
2015100000,2015年度,46206,鹿児島県 阿久根市,,21198,
2015100000,2015年度,46208,鹿児島県 出水市,,53758,
2015100000,2015年度,46210,鹿児島県 指宿市,,41831,
2015100000,2015年度,46213,鹿児島県 西之表市,,15967,
2015100000,2015年度,46214,鹿児島県 垂水市,,15520,
2015100000,2015年度,46215,鹿児島県 薩摩川内市,,96076,
2015100000,2015年度,46216,鹿児島県 日置市,,49249,
2015100000,2015年度,46217,鹿児島県 曽於市,,36557,
2015100000,2015年度,46218,鹿児島県 霧島市,,125857,
2015100000,2015年度,46219,鹿児島県 いちき串木野市,,29282,
2015100000,2015年度,46220,鹿児島県 南さつま市,,35439,
2015100000,2015年度,46221,鹿児島県 志布志市,,31479,
2015100000,2015年度,46222,鹿児島県 奄美市,,43156,
2015100000,2015年度,46223,鹿児島県 南九州市,,36352,
2015100000,2015年度,46224,鹿児島県 伊佐市,,26810,
2015100000,2015年度,46225,鹿児島県 姶良市,,75173,
2015100000,2015年度,46303,鹿児島県 三島村,,407,
2015100000,2015年度,46304,鹿児島県 十島村,,756,
2015100000,2015年度,46392,鹿児島県 さつま町,,22400,
2015100000,2015年度,46404,鹿児島県 長島町,,10431,
2015100000,2015年度,46452,鹿児島県 湧水町,,10327,
2015100000,2015年度,46468,鹿児島県 大崎町,,13241,
2015100000,2015年度,46482,鹿児島県 東串良町,,6530,
2015100000,2015年度,46490,鹿児島県 錦江町,,7923,
2015100000,2015年度,46491,鹿児島県 南大隅町,,7542,
2015100000,2015年度,46492,鹿児島県 肝付町,,15664,
2015100000,2015年度,46501,鹿児島県 中種子町,,8135,
2015100000,2015年度,46502,鹿児島県 南種子町,,5745,
2015100000,2015年度,46505,鹿児島県 屋久島町,,12913,
2015100000,2015年度,46523,鹿児島県 大和村,,1530,
2015100000,2015年度,46524,鹿児島県 宇検村,,1722,
2015100000,2015年度,46525,鹿児島県 瀬戸内町,,9042,
2015100000,2015年度,46527,鹿児島県 龍郷町,,5806,
2015100000,2015年度,46529,鹿児島県 喜界町,,7212,
2015100000,2015年度,46530,鹿児島県 徳之島町,,11160,
2015100000,2015年度,46531,鹿児島県 天城町,,5975,
2015100000,2015年度,46532,鹿児島県 伊仙町,,6362,
2015100000,2015年度,46533,鹿児島県 和泊町,,6783,
2015100000,2015年度,46534,鹿児島県 知名町,,6213,
2015100000,2015年度,46535,鹿児島県 与論町,,5186,
2015100000,2015年度,47201,沖縄県 那覇市,,319435,
2015100000,2015年度,47205,沖縄県 宜野湾市,,96243,
2015100000,2015年度,47207,沖縄県 石垣市,,47564,
2015100000,2015年度,47208,沖縄県 浦添市,,114232,
2015100000,2015年度,47209,沖縄県 名護市,,61674,
2015100000,2015年度,47210,沖縄県 糸満市,,58547,
2015100000,2015年度,47211,沖縄県 沖縄市,,139279,
2015100000,2015年度,47212,沖縄県 豊見城市,,61119,
2015100000,2015年度,47213,沖縄県 うるま市,,118898,
2015100000,2015年度,47214,沖縄県 宮古島市,,51186,
2015100000,2015年度,47215,沖縄県 南城市,,42016,
2015100000,2015年度,47301,沖縄県 国頭村,,4908,
2015100000,2015年度,47302,沖縄県 大宜味村,,3060,
2015100000,2015年度,47303,沖縄県 東村,,1720,
2015100000,2015年度,47306,沖縄県 今帰仁村,,9531,
2015100000,2015年度,47308,沖縄県 本部町,,13536,
2015100000,2015年度,47311,沖縄県 恩納村,,10652,
2015100000,2015年度,47313,沖縄県 宜野座村,,5597,
2015100000,2015年度,47314,沖縄県 金武町,,11232,
2015100000,2015年度,47315,沖縄県 伊江村,,4260,
2015100000,2015年度,47324,沖縄県 読谷村,,39504,
2015100000,2015年度,47325,沖縄県 嘉手納町,,13685,
2015100000,2015年度,47326,沖縄県 北谷町,,28308,
2015100000,2015年度,47327,沖縄県 北中城村,,16148,
2015100000,2015年度,47328,沖縄県 中城村,,19454,
2015100000,2015年度,47329,沖縄県 西原町,,34508,
2015100000,2015年度,47348,沖縄県 与那原町,,18410,
2015100000,2015年度,47350,沖縄県 南風原町,,37502,
2015100000,2015年度,47353,沖縄県 渡嘉敷村,,730,
2015100000,2015年度,47354,沖縄県 座間味村,,870,
2015100000,2015年度,47355,沖縄県 粟国村,,759,
2015100000,2015年度,47356,沖縄県 渡名喜村,,430,
2015100000,2015年度,47357,沖縄県 南大東村,,1329,
2015100000,2015年度,47358,沖縄県 北大東村,,629,
2015100000,2015年度,47359,沖縄県 伊平屋村,,1238,
2015100000,2015年度,47360,沖縄県 伊是名村,,1517,
2015100000,2015年度,47361,沖縄県 久米島町,,7755,
2015100000,2015年度,47362,沖縄県 八重瀬町,,29066,
2015100000,2015年度,47375,沖縄県 多良間村,,1194,
2015100000,2015年度,47381,沖縄県 竹富町,,3998,
2015100000,2015年度,47382,沖縄県 与那国町,,1843,
